date,climate_only_comments,covid_only_comments,co_mention_comments,co_mention_share_among_climate_comments,climate_only_comments_ma7,co_mention_share_among_climate_comments_ma7
2020-06-25,1437,36523,170,0.10578718108276292,1418.857142857143,0.0989305967494589
2020-06-26,1483,38966,181,0.10877403846153846,1427.857142857143,0.10065658624978045
2020-06-27,1157,33960,172,0.1294206170052671,1444.7142857142858,0.10325865166333993
2020-06-28,1131,32174,140,0.11014948859166011,1399.2857142857142,0.10648979486984914
2020-06-29,1274,35442,159,0.11095603628750872,1361.5714285714287,0.10715015333675396
2020-06-30,1678,37873,201,0.10697179350718468,1379.857142857143,0.10868756490400276
2020-07-01,1657,37939,181,0.0984766050054407,1402.4285714285713,0.11007653713448039
2020-07-02,1241,39943,183,0.12851123595505617,1374.4285714285713,0.11332283068766513
2020-07-03,1343,36693,160,0.10645375914836992,1354.4285714285713,0.11299136221435535
2020-07-04,1341,31154,151,0.10120643431635389,1380.7142857142858,0.10896076468736775
2020-07-05,1259,30860,138,0.09878310665712241,1399.0,0.10733699583957663
2020-07-06,1292,38517,163,0.11202749140893471,1401.5714285714287,0.10749006085692321
2020-07-07,1341,41382,155,0.1036096256684492,1353.4285714285713,0.10700975116567528
2020-07-08,1698,45055,211,0.1105290728129911,1359.2857142857142,0.10873153228103963
2020-07-09,1536,41108,171,0.10017574692442882,1401.4285714285713,0.1046836052766643
2020-07-10,1440,42133,201,0.12248628884826325,1415.2857142857142,0.10697396666236333
2020-07-11,1187,36224,165,0.1220414201183432,1393.2857142857142,0.10995039320550468
2020-07-12,1155,37829,147,0.11290322580645161,1378.4285714285713,0.11196755308398028
2020-07-13,1309,43860,189,0.1261682242990654,1380.857142857143,0.11398765778257038
2020-07-14,1604,46832,210,0.11576626240352811,1418.4285714285713,0.11572432017329592
2020-07-15,1654,45319,224,0.11927582534611289,1412.142857142857,0.11697385624945619
2020-07-16,1531,45423,241,0.13600451467268623,1411.4285714285713,0.12209225164206439
2020-07-17,1467,43513,235,0.13807285546415982,1415.2857142857142,0.12431890401576388
2020-07-18,1153,33590,150,0.11511895625479662,1410.4285714285713,0.1233299806066858
2020-07-19,1116,36468,152,0.11987381703470032,1404.857142857143,0.12432577935357848
2020-07-20,1306,40894,196,0.13049267643142476,1404.4285714285713,0.12494355822962984
2020-07-21,1433,40317,136,0.08667941363926067,1380.0,0.12078829412044877
2020-07-22,1473,39938,157,0.09631901840490797,1354.142857142857,0.1175087502717052
2020-07-23,1424,39140,169,0.10608913998744507,1338.857142857143,0.11323512531667076
2020-07-24,1302,41304,172,0.11668928086838534,1315.2857142857142,0.11018032894584581
2020-07-25,1156,33386,153,0.11688311688311688,1315.7142857142858,0.11043235189274872
2020-07-26,1152,32825,143,0.11042471042471043,1320.857142857143,0.10908247951989303
2020-07-27,1385,40945,179,0.11445012787723785,1332.142857142857,0.1067906868692949
2020-07-28,1707,44109,181,0.0958686440677966,1371.2857142857142,0.10810343407337145
2020-07-29,1465,42485,184,0.11158277744087326,1370.142857142857,0.11028397107850933
2020-07-30,1506,47408,150,0.09057971014492754,1381.857142857143,0.10806833824386398
2020-07-31,1351,43951,171,0.11235216819973719,1388.857142857143,0.1074487507197714
2020-08-01,1017,34963,123,0.10789473684210527,1369.0,0.1061646964281983
2020-08-02,1060,36218,141,0.11740216486261448,1355.857142857143,0.10716147563361315
2020-08-03,1378,40488,166,0.10751295336787564,1354.857142857143,0.10617045070370427
2020-08-04,1541,42780,234,0.13183098591549297,1331.142857142857,0.11130792811051804
2020-08-05,1816,39168,336,0.15613382899628253,1381.2857142857142,0.1176723640470051
2020-08-06,1592,40120,185,0.10410804727068092,1393.5714285714287,0.11960498363639842
2020-08-07,1579,36949,210,0.11738401341531582,1426.142857142857,0.12032381866719537
2020-08-08,1313,32605,155,0.1055858310626703,1468.4285714285713,0.11999397498441895
2020-08-09,1233,33253,141,0.10262008733624454,1493.142857142857,0.11788224962350898
