date,climate_only_comments,covid_only_comments,co_mention_comments,total_comments,co_mention_share_pct,US_daily_covid_death,climate_ma7,deaths_ma7
2020-02-23,2355,4925,36,7316,1.5056461731493098,0,2637.8571428571427,0.0
2020-02-24,2593,8230,54,10877,2.040045334340763,0,2624.4285714285716,0.0
2020-02-25,2827,9597,54,12478,1.8743491843110032,0,2546.1428571428573,0.0
2020-02-26,2800,11641,70,14511,2.4390243902439024,0,2551.1428571428573,0.0
2020-02-27,2515,16508,89,19112,3.417818740399386,0,2512.0,0.0
2020-02-28,2407,18653,96,21156,3.835397522972433,0,2510.5714285714284,0.0
2020-02-29,2052,16789,99,18940,4.602510460251046,1,2507.0,0.14285714285714285
2020-03-01,2194,14860,85,17139,3.729706011408513,0,2484.0,0.14285714285714285
2020-03-02,2231,17556,72,19859,3.1263569257490227,1,2432.285714285714,0.2857142857142857
2020-03-03,2682,18844,85,21611,3.0719190458980847,0,2411.5714285714284,0.2857142857142857
2020-03-04,4360,18798,114,23272,2.548055431381314,6,2634.4285714285716,1.1428571428571428
2020-03-05,2884,19718,142,22744,4.692663582286848,3,2687.1428571428573,1.5714285714285714
2020-03-06,2301,20632,113,23046,4.68102734051367,2,2672.0,1.8571428571428572
2020-03-07,1768,20207,77,22052,4.173441734417344,3,2631.4285714285716,2.142857142857143
2020-03-08,2119,20013,111,22243,4.977578475336323,3,2620.714285714286,2.5714285714285716
2020-03-09,2286,26231,153,28670,6.273062730627306,5,2628.5714285714284,3.142857142857143
2020-03-10,2377,32803,178,35358,6.966731898238747,4,2585.0,3.7142857142857144
2020-03-11,3585,39739,259,43583,6.73777315296566,4,2474.285714285714,3.4285714285714284
2020-03-12,2339,63284,334,65957,12.495323606434718,7,2396.4285714285716,4.0
2020-03-13,1656,63639,283,65578,14.595152140278495,12,2304.285714285714,5.428571428571429
2020-03-14,1336,51457,201,52994,13.077423552374755,7,2242.5714285714284,6.0
2020-03-15,1408,50481,242,52131,14.666666666666666,11,2141.0,7.142857142857143
2020-03-16,1847,57264,286,59397,13.408345053914674,13,2078.285714285714,8.285714285714286
2020-03-17,1541,59203,268,61012,14.814814814814811,18,1958.857142857143,10.285714285714286
2020-03-18,1903,63463,328,65694,14.701927386822051,21,1718.5714285714287,12.714285714285714
2020-03-19,1710,63389,295,65394,14.713216957605985,28,1628.7142857142858,15.714285714285714
2020-03-20,1198,63357,276,64831,18.724559023066487,64,1563.2857142857142,23.142857142857142
2020-03-21,1186,57228,244,58658,17.062937062937063,69,1541.857142857143,32.0
2020-03-22,1332,57163,295,58790,18.131530424093423,92,1531.0,43.57142857142857
2020-03-23,1333,61492,237,63062,15.095541401273884,112,1457.5714285714287,57.714285714285715
2020-03-24,1330,64269,292,65891,18.002466091245374,118,1427.4285714285713,72.0
2020-03-25,1256,61412,261,62929,17.20500988793672,164,1335.0,92.42857142857143
2020-03-26,1245,62270,276,63791,18.14595660749507,209,1268.5714285714287,118.28571428571429
2020-03-27,1255,63395,242,64892,16.165664662658653,301,1276.7142857142858,152.14285714285714
2020-03-28,1152,52375,231,53758,16.702819956616054,341,1271.857142857143,191.0
2020-03-29,1038,53515,227,54780,17.94466403162055,487,1229.857142857143,247.42857142857142
2020-03-30,1077,57277,251,58605,18.90060240963855,556,1193.2857142857142,310.85714285714283
2020-03-31,1268,55608,248,57124,16.358839050131927,665,1184.4285714285713,389.0
2020-04-01,1238,55476,253,56967,16.968477531857815,631,1181.857142857143,455.7142857142857
2020-04-02,1241,58315,276,59832,18.19380355965722,982,1181.2857142857142,566.1428571428571
2020-04-03,1259,57363,261,58883,17.17105263157895,1121,1181.857142857143,683.2857142857143
2020-04-04,1006,50443,199,51648,16.51452282157676,1311,1161.0,821.8571428571429
2020-04-05,1117,48551,215,49883,16.14114114114114,1376,1172.2857142857142,948.8571428571429
2020-04-06,1111,55580,218,56909,16.4033107599699,1540,1177.142857142857,1089.4285714285713
2020-04-07,1054,52574,176,53804,14.308943089430896,1873,1146.5714285714287,1262.0
2020-04-08,2008,53788,268,56064,11.775043936731109,1691,1256.5714285714287,1413.4285714285713
2020-04-09,1720,50793,257,52770,12.999494183105718,2093,1325.0,1572.142857142857
2020-04-10,1374,45912,186,47472,11.923076923076923,2221,1341.4285714285713,1729.2857142857142
2020-04-11,1272,41926,175,43373,12.093987560469936,2230,1379.4285714285713,1860.5714285714287
2020-04-12,1199,40495,172,41866,12.545587162654998,2241,1391.142857142857,1984.142857142857
2020-04-13,1729,44772,193,46694,10.04162330905307,2192,1479.4285714285713,2077.285714285714
2020-04-14,1869,46242,230,48341,10.95759885659838,1857,1595.857142857143,2075.0
2020-04-15,1567,54127,229,55923,12.750556792873052,1905,1532.857142857143,2105.5714285714284
2020-04-16,1450,50122,207,51779,12.492456246228125,2432,1494.2857142857142,2154.0
2020-04-17,1421,45952,197,47570,12.175525339925834,2731,1501.0,2226.8571428571427
2020-04-18,1127,41608,162,42897,12.56788207913111,2445,1480.2857142857142,2257.5714285714284
2020-04-19,1168,43315,176,44659,13.095238095238097,2336,1475.857142857143,2271.1428571428573
2020-04-20,1404,45374,195,46973,12.195121951219512,1848,1429.4285714285713,2222.0
2020-04-21,1428,46299,218,47945,13.24422843256379,1993,1366.4285714285713,2241.4285714285716
2020-04-22,1823,47775,323,49921,15.051258154706431,2077,1403.0,2266.0
2020-04-23,1658,45624,223,47505,11.85539606592238,2673,1432.7142857142858,2300.4285714285716
2020-04-24,1512,44224,194,45930,11.371629542790153,2221,1445.7142857142858,2227.5714285714284
2020-04-25,1272,37083,153,38508,10.73684210526316,1984,1466.4285714285713,2161.714285714286
2020-04-26,1254,36842,150,38246,10.683760683760685,2103,1478.7142857142858,2128.4285714285716
2020-04-27,1179,41539,157,42875,11.751497005988025,1892,1446.5714285714287,2134.714285714286
2020-04-28,1365,42335,220,43920,13.8801261829653,1535,1437.5714285714287,2069.285714285714
2020-04-29,1291,42447,162,43900,11.149346180316586,1489,1361.5714285714287,1985.2857142857142
2020-04-30,1590,43213,210,45013,11.666666666666666,2111,1351.857142857143,1905.0
2020-05-01,1375,40525,157,42057,10.24804177545692,2417,1332.2857142857142,1933.0
2020-05-02,1005,32533,125,33663,11.061946902654867,2238,1294.142857142857,1969.2857142857142
2020-05-03,1101,35035,146,36282,11.708099438652766,1953,1272.2857142857142,1947.857142857143
2020-05-04,1128,39307,171,40606,13.163972286374134,1609,1265.0,1907.4285714285713
2020-05-05,1348,40624,166,42138,10.96433289299868,1412,1262.5714285714287,1889.857142857143
2020-05-06,1276,39889,179,41344,12.302405498281786,1271,1260.4285714285713,1858.7142857142858
2020-05-07,1268,40325,158,41751,11.079943899018232,2434,1214.4285714285713,1904.857142857143
2020-05-08,1154,38493,154,39801,11.773700305810396,2341,1182.857142857143,1894.0
2020-05-09,1402,34876,151,36429,9.723116548615582,2033,1239.5714285714287,1864.7142857142858
2020-05-10,1225,34729,152,36106,11.038489469862018,1658,1257.2857142857142,1822.5714285714287
2020-05-11,1335,37613,162,39110,10.821643286573146,1491,1286.857142857143,1805.7142857142858
2020-05-12,1342,39769,140,41251,9.446693657219974,1073,1286.0,1757.2857142857142
2020-05-13,1373,41114,173,42660,11.190168175937904,1034,1299.857142857143,1723.4285714285713
2020-05-14,1328,42478,172,43978,11.466666666666669,1533,1308.4285714285713,1594.7142857142858
2020-05-15,1367,40731,177,42275,11.463730569948186,1507,1338.857142857143,1475.5714285714287
2020-05-16,1110,33027,120,34257,9.75609756097561,1943,1297.142857142857,1462.7142857142858
2020-05-17,1149,33170,146,34465,11.274131274131276,1549,1286.2857142857142,1447.142857142857
2020-05-18,1302,39122,153,40577,10.515463917525771,1239,1281.5714285714287,1411.142857142857
2020-05-19,1376,37379,167,38922,10.823071937783538,927,1286.4285714285713,1390.2857142857142
2020-05-20,1182,35600,178,36960,13.088235294117649,946,1259.142857142857,1377.7142857142858
2020-05-21,1243,38229,169,39641,11.96883852691218,1179,1247.0,1327.142857142857
